year,section,species,length_1_mm,weight_g
2018,OG,Cutthroat trout,90,6.9
2018,OG,Cutthroat trout,92,8.4
2018,OG,Cutthroat trout,81,6.1
2018,OG,Cutthroat trout,112,14.1
2018,OG,Coastal giant salamander,36,2
2018,OG,Coastal giant salamander,51,5.5
2018,OG,Cutthroat trout,43,0.7
2018,OG,Cutthroat trout,39,0.6
2018,OG,Cutthroat trout,130,25
2018,OG,Cutthroat trout,112,14.4
2018,OG,Cutthroat trout,122,20.7
2018,OG,Cutthroat trout,94,8.1
2018,OG,Cutthroat trout,83,5.7
2018,OG,Cutthroat trout,73,4
2018,OG,Cutthroat trout,43,0.9
2018,OG,Cutthroat trout,35,0.4
2018,OG,Cutthroat trout,48,1.2
2018,OG,Cutthroat trout,40,0.8
2018,OG,Cutthroat trout,51,1.4
2018,OG,Cutthroat trout,46,1
2018,OG,Cutthroat trout,41,0.8
2018,OG,Cutthroat trout,55,1.7
2018,OG,Cutthroat trout,38,0.6
2018,OG,Cutthroat trout,103,10.8
2018,OG,Cutthroat trout,128,24
2018,OG,Cutthroat trout,101,10.3
2018,OG,Cutthroat trout,141,27.1
2018,OG,Cutthroat trout,82,5.4
2018,OG,Cutthroat trout,97,8.9
2018,OG,Cutthroat trout,98,9.8
2018,OG,Cutthroat trout,97,8.8
2018,OG,Cutthroat trout,96,9
2018,OG,Cutthroat trout,101,10.6
2018,OG,Cutthroat trout,37,0.5
2018,OG,Cutthroat trout,113,15
2018,OG,Cutthroat trout,77,5.1
2018,OG,Cutthroat trout,119,17
2018,OG,Cutthroat trout,85,5.6
2018,OG,Cutthroat trout,109,12.6
2018,OG,Cutthroat trout,90,7.1
2018,OG,Cutthroat trout,93,7.9
2018,OG,Cutthroat trout,103,10.8
2018,OG,Cutthroat trout,82,5.2
2018,OG,Coastal giant salamander,38,2.2
2018,OG,Coastal giant salamander,36,1.5
2018,OG,Coastal giant salamander,52,4.3
2018,OG,Coastal giant salamander,51,5.2
2018,OG,Coastal giant salamander,61,7.2
2018,OG,Coastal giant salamander,68,11.8
2018,OG,Coastal giant salamander,75,13
2018,OG,Coastal giant salamander,68,9.5
2018,OG,Coastal giant salamander,72,11.9
2018,OG,Coastal giant salamander,65,7.9
2018,OG,Coastal giant salamander,63,8.2
2018,OG,Coastal giant salamander,65,9.2
2018,OG,Coastal giant salamander,103,29
2018,OG,Cutthroat trout,84,6.6
2018,OG,Cutthroat trout,172,56.9
2018,OG,Cutthroat trout,120,16.6
2018,OG,Cutthroat trout,115,15.9
2018,OG,Cutthroat trout,106,12.5
2018,OG,Cutthroat trout,102,10.6
2018,OG,Cutthroat trout,100,10
2018,OG,Cutthroat trout,84,6
2018,OG,Cutthroat trout,115,16.1
2018,OG,Cutthroat trout,116,15.6
2018,OG,Cutthroat trout,77,4.4
2018,OG,Coastal giant salamander,22,0.6
2018,OG,Coastal giant salamander,28,1
2018,OG,Coastal giant salamander,56,5.8
2018,OG,Coastal giant salamander,60,7.5
2018,OG,Coastal giant salamander,144,97.2
2018,OG,Cutthroat trout,48,1.3
2018,OG,Cutthroat trout,41,0.8
2018,OG,Cutthroat trout,54,1.7
2018,OG,Cutthroat trout,47,1
2018,OG,Cutthroat trout,35,0.4
2018,OG,Cutthroat trout,38,0.7
2018,OG,Cutthroat trout,34,0.4
2018,OG,Cutthroat trout,41,0.6
2018,OG,Coastal giant salamander,26,0.6
2018,OG,Coastal giant salamander,28,0.9
2018,OG,Coastal giant salamander,37,1.8
2018,OG,Coastal giant salamander,48,3.4
2018,OG,Coastal giant salamander,47,3.6
2018,OG,Cutthroat trout,87,6.7
2018,OG,Cutthroat trout,106,11.8
2018,OG,Coastal giant salamander,40,2.8
2018,OG,Coastal giant salamander,67,10.9
2018,OG,Coastal giant salamander,58,8.4
2018,OG,Cutthroat trout,53,1.7
2018,OG,Cutthroat trout,45,0.9
2018,OG,Cutthroat trout,46,0.9
2018,OG,Cutthroat trout,46,1.1
2018,OG,Cutthroat trout,113,14.6
2018,OG,Coastal giant salamander,52,4.7
2018,OG,Coastal giant salamander,52,5.4
2018,OG,Coastal giant salamander,57,5.5
2018,OG,Coastal giant salamander,56,5.4
2018,OG,Coastal giant salamander,58,5.2
2018,OG,Coastal giant salamander,71,11.4
2018,OG,Coastal giant salamander,158,106.2
2018,OG,Coastal giant salamander,62,8.3
2018,OG,Cutthroat trout,78,4.9
2018,OG,Cutthroat trout,98,11.6
2018,OG,Cutthroat trout,92,7.5
2018,OG,Cutthroat trout,117,15.6
2018,OG,Coastal giant salamander,37,2
2018,OG,Coastal giant salamander,48,3.9
2018,OG,Coastal giant salamander,36,1.6
2018,OG,Coastal giant salamander,47,3.9
2018,OG,Coastal giant salamander,86,18.3
2018,OG,Coastal giant salamander,63,6.6
2018,OG,Coastal giant salamander,63,7.6
2018,OG,Coastal giant salamander,62,7.2
2018,OG,Coastal giant salamander,126,44.1
2018,OG,Coastal giant salamander,133,87.8
2018,OG,Cutthroat trout,40,0.7
2018,OG,Cutthroat trout,116,17.7
2018,OG,Cutthroat trout,112,13.6
2018,OG,Cutthroat trout,129,23.1
2018,OG,Cutthroat trout,103,10
2018,OG,Cutthroat trout,124,18.5
2018,OG,Cutthroat trout,80,2.8
2018,OG,Cutthroat trout,76,4.4
2018,OG,Cutthroat trout,87,6
2018,OG,Cutthroat trout,107,12.1
2018,OG,Cutthroat trout,120,14.8
2018,OG,Cutthroat trout,85,5.5
2018,OG,Cutthroat trout,50,1.2
2018,OG,Coastal giant salamander,37,2.5
2018,OG,Coastal giant salamander,36,1.8
2018,OG,Coastal giant salamander,51,4.1
2018,OG,Coastal giant salamander,50,3.4
2018,OG,Coastal giant salamander,60,6.7
2018,OG,Coastal giant salamander,75,11.7
2018,OG,Coastal giant salamander,61,7.5
2018,OG,Coastal giant salamander,61,8.6
2018,OG,Cutthroat trout,140,28.6
2018,OG,Cutthroat trout,119,16.3
2018,OG,Cutthroat trout,107,11.4
2018,OG,Cutthroat trout,107,11.4
2018,OG,Cutthroat trout,79,4.7
2018,OG,Coastal giant salamander,33,1.6
2018,OG,Cutthroat trout,71,3.6
2018,OG,Cutthroat trout,123,18.5
2018,OG,Cutthroat trout,93,7.8
2018,OG,Coastal giant salamander,26,0.7
2018,OG,Coastal giant salamander,32,1.2
2018,OG,Coastal giant salamander,26,0.8
2018,OG,Coastal giant salamander,65,9.4
2018,OG,Cutthroat trout,127,21.5
2018,OG,Coastal giant salamander,54,5.8
2018,OG,Cutthroat trout,95,9.5
2018,OG,Cutthroat trout,87,6.1
2018,OG,Cutthroat trout,47,1.1
2018,OG,Cutthroat trout,40,0.7
2018,OG,Cutthroat trout,44,0.6
2018,OG,Cutthroat trout,48,1.2
2018,OG,Coastal giant salamander,53,1.4
2018,OG,Coastal giant salamander,42,3
2018,OG,Coastal giant salamander,51,4.7
2018,OG,Coastal giant salamander,43,2.6
2018,OG,Coastal giant salamander,41,2.3
2018,OG,Coastal giant salamander,54,5
2018,OG,Coastal giant salamander,46,3.4
2018,OG,Coastal giant salamander,52,4
2018,OG,Coastal giant salamander,35,1.3
2018,OG,Coastal giant salamander,42,2.7
2018,OG,Coastal giant salamander,39,1.7
2018,OG,Coastal giant salamander,43,2.6
2018,OG,Coastal giant salamander,42,2.6
2018,OG,Coastal giant salamander,36,1.8
2018,OG,Coastal giant salamander,52,4.9
2018,OG,Coastal giant salamander,66,10.6
2018,OG,Coastal giant salamander,56,6.2
2018,OG,Coastal giant salamander,67,10.2
2018,OG,Coastal giant salamander,61,7.7
2018,OG,Coastal giant salamander,87,16.9
2018,OG,Coastal giant salamander,64,8.5
2018,OG,Coastal giant salamander,69,8.9
2018,OG,Coastal giant salamander,67,11.1
2018,OG,Coastal giant salamander,59,7.2
2018,OG,Coastal giant salamander,73,11.1
2018,OG,Coastal giant salamander,64,8
2018,OG,Coastal giant salamander,58,6.5
2018,OG,Coastal giant salamander,58,6.3
2018,OG,Coastal giant salamander,64,7.3
2018,OG,Cutthroat trout,47,1.3
2018,OG,Cutthroat trout,56,1.8
2018,OG,Cutthroat trout,39,0.7
2018,OG,Cutthroat trout,128,21.3
2018,OG,Cutthroat trout,134,25.3
2018,OG,Cutthroat trout,93,7.5
2018,OG,Cutthroat trout,89,7.1
2018,OG,Cutthroat trout,98,9.9
2018,OG,Cutthroat trout,88,7.1
2018,OG,Cutthroat trout,76,5.1
2018,OG,Coastal giant salamander,31,1.5
2018,OG,Coastal giant salamander,47,3.1
2018,OG,Coastal giant salamander,52,4.7
2018,OG,Coastal giant salamander,32,1.3
2018,OG,Cutthroat trout,110,13.2
2018,OG,Cutthroat trout,89,7.3
2018,OG,Cutthroat trout,95,9
2018,OG,Cutthroat trout,87,6.1
2018,OG,Cutthroat trout,102,11.5
2018,OG,Cutthroat trout,87,7
2018,OG,Coastal giant salamander,50,4
2018,OG,Coastal giant salamander,53,4.8
2018,OG,Coastal giant salamander,51,3.9
2018,OG,Coastal giant salamander,49,3.9
2018,OG,Coastal giant salamander,58,6.8
2018,OG,Coastal giant salamander,54,4.7
2018,OG,Coastal giant salamander,40,1.8
2018,OG,Coastal giant salamander,52,5.2
2018,OG,Coastal giant salamander,47,3.6
2018,OG,Coastal giant salamander,37,1.7
2018,OG,Coastal giant salamander,33,1.5
2018,OG,Coastal giant salamander,54,4.7
2018,OG,Coastal giant salamander,57,6.1
2018,OG,Coastal giant salamander,58,6.6
2018,OG,Coastal giant salamander,58,7
2018,OG,Coastal giant salamander,53,5.7
2018,OG,Coastal giant salamander,57,6.6
2018,OG,Coastal giant salamander,82,14.8
2018,OG,Coastal giant salamander,98,24.7
2018,OG,Coastal giant salamander,84,15.6
2018,OG,Coastal giant salamander,72,10.7
2018,OG,Coastal giant salamander,67,10.4
2018,OG,Coastal giant salamander,67,9.2
2018,OG,Coastal giant salamander,61,7.8
2018,OG,Coastal giant salamander,60,8.4
2018,OG,Coastal giant salamander,58,6.9
2018,OG,Cutthroat trout,57,1.8
2018,OG,Coastal giant salamander,25,0.6
2018,OG,Coastal giant salamander,57,7.3
2018,OG,Coastal giant salamander,62,7.9
2018,OG,Cutthroat trout,100,10.5
2018,OG,Cutthroat trout,114,15.1
2018,OG,Coastal giant salamander,23,0.6
2018,OG,Coastal giant salamander,34,1.8
2018,OG,Coastal giant salamander,27,0.7
2018,OG,Coastal giant salamander,57,5.5
2018,OG,Coastal giant salamander,56,5.9
2018,OG,Coastal giant salamander,54,5.7
2018,OG,Cutthroat trout,111,13.3
2018,OG,Coastal giant salamander,36,1.6
2018,OG,Coastal giant salamander,63,9.4
2018,OG,Cutthroat trout,87,6
2018,OG,Coastal giant salamander,27,1.1
2018,OG,Coastal giant salamander,33,1.4
2018,OG,Coastal giant salamander,34,1.3
2018,OG,Coastal giant salamander,53,4.7
2018,OG,Coastal giant salamander,44,2.7
2018,OG,Coastal giant salamander,64,8.8
2018,OG,Coastal giant salamander,62,7.6
2018,OG,Cutthroat trout,42,0.8
2018,OG,Coastal giant salamander,37,3.3
2018,OG,Coastal giant salamander,48,4
2018,OG,Coastal giant salamander,42,3.7
2018,OG,Coastal giant salamander,41,3.1
2018,OG,Coastal giant salamander,50,4.5
2018,OG,Coastal giant salamander,37,2
2018,OG,Coastal giant salamander,56,5.4
2018,OG,Coastal giant salamander,43,2.4
2018,OG,Coastal giant salamander,37,1.5
2018,OG,Coastal giant salamander,35,1.5
2018,OG,Coastal giant salamander,47,3.5
2018,OG,Coastal giant salamander,65,10.5
2018,OG,Coastal giant salamander,61,8.7
2018,OG,Coastal giant salamander,72,4.2
2018,OG,Coastal giant salamander,69,10.1
2018,OG,Coastal giant salamander,125,64.3
2018,OG,Cutthroat trout,54,1.7
2018,OG,Cutthroat trout,44,0.7
2018,OG,Cutthroat trout,52,1.3
2018,OG,Cutthroat trout,141,30.4
2018,OG,Cutthroat trout,97,9.3
2018,OG,Cutthroat trout,76,4.9
2018,OG,Cutthroat trout,120,20.7
2018,OG,Cutthroat trout,84,6.1
2018,OG,Cutthroat trout,90,7.8
2018,OG,Cutthroat trout,97,9.5
2018,OG,Cutthroat trout,83,6.3
2018,OG,Cutthroat trout,92,8.2
2018,OG,Cutthroat trout,87,7.1
2018,OG,Cutthroat trout,105,12.2
2018,OG,Cutthroat trout,97,11.2
2018,OG,Cutthroat trout,118,15.3
2018,OG,Cutthroat trout,91,9
2018,OG,Coastal giant salamander,32,1.7
2018,OG,Coastal giant salamander,63,8.2
2018,OG,Coastal giant salamander,78,14.7
2018,OG,Coastal giant salamander,68,11.4
2018,OG,Cutthroat trout,48,1.2
2018,OG,Cutthroat trout,45,1
2018,OG,Cutthroat trout,132,24.3
2018,OG,Cutthroat trout,120,19.5
2018,OG,Cutthroat trout,99,10.6
2018,OG,Cutthroat trout,125,22.9
2018,OG,Cutthroat trout,98,10.6
2018,OG,Cutthroat trout,95,7.8
2018,OG,Cutthroat trout,83,5.3
2018,OG,Coastal giant salamander,41,1.9
2018,OG,Coastal giant salamander,50,4.7
2018,OG,Coastal giant salamander,61,7.7
2018,OG,Coastal giant salamander,87,19.7
2018,OG,Coastal giant salamander,164,106.3
2018,OG,Cutthroat trout,58,2.2
2018,OG,Cutthroat trout,57,2
2018,OG,Cutthroat trout,50,1.5
2018,OG,Cutthroat trout,91,7.6
2018,OG,Cutthroat trout,118,17.4
2018,OG,Cutthroat trout,130,23.4
2018,OG,Cutthroat trout,132,25.7
2018,OG,Cutthroat trout,109,14.3
2018,OG,Cutthroat trout,111,13.3
2018,OG,Cutthroat trout,88,7.1
2018,OG,Cutthroat trout,89,7.5
2018,OG,Cutthroat trout,86,6.4
2018,OG,Coastal giant salamander,28,0.9
2018,OG,Coastal giant salamander,54,5.1
2018,OG,Coastal giant salamander,63,7.7
2018,OG,Coastal giant salamander,64,9
2018,OG,Coastal giant salamander,76,18
2018,OG,Cutthroat trout,50,1.2
2018,OG,Cutthroat trout,46,1.1
2018,OG,Cutthroat trout,50,1.5
2018,OG,Cutthroat trout,54,1.4
2018,OG,Cutthroat trout,54,1.7
2018,OG,Cutthroat trout,74,3.9
2018,OG,Cutthroat trout,117,16.2
2018,OG,Cutthroat trout,81,5.2
2018,OG,Cutthroat trout,108,15
2018,OG,Cutthroat trout,120,18.3
2018,OG,Cutthroat trout,112,15.5
2018,OG,Cutthroat trout,109,13.7
2018,OG,Cutthroat trout,114,14.4
2018,OG,Cutthroat trout,135,24.5
2018,OG,Cutthroat trout,132,24.6
2018,OG,Cutthroat trout,97,9.3
2018,OG,Cutthroat trout,87,7.5
2018,OG,Cutthroat trout,89,7.4
2018,OG,Cutthroat trout,90,7.9
2018,OG,Cutthroat trout,84,6
2018,OG,Cutthroat trout,85,6.2
2018,OG,Cutthroat trout,92,7.3
2018,OG,Coastal giant salamander,52,4.4
2018,OG,Coastal giant salamander,37,1.9
2018,OG,Coastal giant salamander,37,1.6
2018,OG,Coastal giant salamander,51,3.9
2018,OG,Coastal giant salamander,33,1.3
2018,OG,Coastal giant salamander,53,5.4
2018,OG,Coastal giant salamander,38,1.9
2018,OG,Coastal giant salamander,56,5.6
2018,OG,Coastal giant salamander,33,2.6
2018,OG,Coastal giant salamander,44,3.4
2018,OG,Coastal giant salamander,42,2.6
2018,OG,Coastal giant salamander,133,55.3
2018,OG,Coastal giant salamander,132,67.5
2018,OG,Coastal giant salamander,132,64.7
2018,OG,Coastal giant salamander,72,11.9
2018,OG,Coastal giant salamander,61,7.4
2018,OG,Coastal giant salamander,68,7.6
2018,OG,Coastal giant salamander,68,8.5
2018,OG,Coastal giant salamander,60,7.3
2018,OG,Coastal giant salamander,64,8.6
2018,OG,Coastal giant salamander,70,11.1
2018,OG,Coastal giant salamander,64,7.6
2018,OG,Coastal giant salamander,63,9.2
2018,OG,Coastal giant salamander,60,7.1
2018,OG,Coastal giant salamander,61,7.5
2018,OG,Coastal giant salamander,40,2.2
2018,OG,Cutthroat trout,101,10.5
2018,OG,Coastal giant salamander,45,3.4
2018,OG,Cutthroat trout,85,6.2
2018,OG,Coastal giant salamander,64,8.4
2018,OG,Cutthroat trout,52,1.4
2018,OG,Cutthroat trout,47,0.9
2018,OG,Cutthroat trout,45,1
2018,OG,Cutthroat trout,49,1.2
2018,OG,Cutthroat trout,126,23
2018,OG,Coastal giant salamander,44,1.6
2018,OG,Coastal giant salamander,36,1.7
2018,OG,Coastal giant salamander,57,5
2018,OG,Coastal giant salamander,46,3.2
2018,OG,Coastal giant salamander,36,1.5
2018,OG,Coastal giant salamander,26,0.7
2018,OG,Coastal giant salamander,54,5.3
2018,OG,Coastal giant salamander,47,3.6
2018,OG,Coastal giant salamander,58,6.3
2018,OG,Coastal giant salamander,68,11
2018,OG,Coastal giant salamander,67,9.7
2018,OG,Coastal giant salamander,73,12.5
2018,OG,Coastal giant salamander,65,8.7
2018,OG,Coastal giant salamander,70,11.4
2018,OG,Coastal giant salamander,70,10
2018,OG,Coastal giant salamander,74,13.5
2018,OG,Coastal giant salamander,72,11.7
2019,CC,Cutthroat trout,44,1
2019,CC,Cutthroat trout,45,0.8
2019,CC,Cutthroat trout,44,0.9
2019,CC,Cutthroat trout,49,1.3
2019,CC,Cutthroat trout,160,42.2
2019,CC,Cutthroat trout,86,7.6
2019,CC,Cutthroat trout,74,4.3
2019,CC,Coastal giant salamander,48,3.9
2019,CC,Coastal giant salamander,50,4.3
2019,CC,Coastal giant salamander,59,6.3
2019,CC,Coastal giant salamander,60,7.8
2019,CC,Coastal giant salamander,73,16.1
2019,CC,Coastal giant salamander,66,8.9
2019,CC,Coastal giant salamander,77,14.6
2019,CC,Coastal giant salamander,78,19.8
2019,CC,Coastal giant salamander,63,10.1
2019,CC,Cutthroat trout,108,13
2019,CC,Cutthroat trout,118,16.9
2019,CC,Cutthroat trout,109,14.1
2019,CC,Cutthroat trout,119,18.4
2019,CC,Cutthroat trout,106,13.1
2019,CC,Cutthroat trout,113,16.2
2019,CC,Cutthroat trout,149,33
2019,CC,Cutthroat trout,91,8.8
2019,CC,Cutthroat trout,85,6.9
2019,CC,Cutthroat trout,81,5.5
2019,CC,Cutthroat trout,85,6.2
2019,CC,Cutthroat trout,86,6.6
2019,CC,Cutthroat trout,93,8.3
2019,CC,Cutthroat trout,84,6.2
2019,CC,Cutthroat trout,98,9.5
2019,CC,Cutthroat trout,90,7.4
2019,CC,Cutthroat trout,83,6.1
2019,CC,Cutthroat trout,76,5
2019,CC,Cutthroat trout,46,1.1
2019,CC,Cutthroat trout,44,1
2019,CC,Cutthroat trout,45,1
2019,CC,Cutthroat trout,48,1.2
2019,CC,Cutthroat trout,38,0.5
2019,CC,Cutthroat trout,53,1.4
2019,CC,Cutthroat trout,104,12.3
2019,CC,Cutthroat trout,86,6.9
2019,CC,Cutthroat trout,126,21.8
2019,CC,Cutthroat trout,122,19.2
2019,CC,Cutthroat trout,132,23.8
2019,CC,Cutthroat trout,109,15.6
2019,CC,Cutthroat trout,81,6.2
2019,CC,Cutthroat trout,89,8
2019,CC,Cutthroat trout,98,12.2
2019,CC,Cutthroat trout,91,8
2019,CC,Cutthroat trout,90,7.6
2019,CC,Cutthroat trout,85,7
2019,CC,Cutthroat trout,89,7.8
2019,CC,Cutthroat trout,82,5.8
2019,CC,Cutthroat trout,84,6.4
2019,CC,Cutthroat trout,90,8
2019,CC,Coastal giant salamander,140,73.2
2019,CC,Coastal giant salamander,83,17.7
2019,CC,Coastal giant salamander,78,15.3
2019,CC,Coastal giant salamander,78,16.6
2019,CC,Coastal giant salamander,54,5.1
2019,CC,Coastal giant salamander,51,4.9
2019,CC,Coastal giant salamander,54,6
2019,CC,Coastal giant salamander,55,5.3
2019,CC,Coastal giant salamander,38,2.1
2019,CC,Coastal giant salamander,40,2.5
2019,CC,Coastal giant salamander,48,4.8
2019,CC,Coastal giant salamander,56,5.7
2019,CC,Coastal giant salamander,52,5.3
2019,CC,Coastal giant salamander,52,4.8
2019,CC,Coastal giant salamander,33,1.3
2019,CC,Coastal giant salamander,47,3.8
2019,CC,Coastal giant salamander,62,9.3
2019,CC,Coastal giant salamander,62,8.4
2019,CC,Coastal giant salamander,58,7.3
2019,CC,Coastal giant salamander,55,6.4
2019,CC,Cutthroat trout,46,1.1
2019,CC,Cutthroat trout,52,1.4
2019,CC,Cutthroat trout,50,1.3
2019,CC,Cutthroat trout,45,0.9
2019,CC,Cutthroat trout,44,0.9
2019,CC,Cutthroat trout,44,1
2019,CC,Cutthroat trout,142,36.7
2019,CC,Cutthroat trout,77,4.9
2019,CC,Cutthroat trout,94,9.1
2019,CC,Cutthroat trout,78,5.1
2019,CC,Cutthroat trout,80,5.3
2019,CC,Cutthroat trout,84,6.5
2019,CC,Cutthroat trout,68,4.3
2019,CC,Cutthroat trout,76,4.9
2019,CC,Cutthroat trout,79,5.4
2019,CC,Cutthroat trout,106,14.2
2019,CC,Cutthroat trout,128,23
2019,CC,Cutthroat trout,103,11.1
2019,CC,Cutthroat trout,101,10.5
2019,CC,Cutthroat trout,110,14.8
2019,CC,Cutthroat trout,152,36.9
2019,CC,Cutthroat trout,88,7.6
2019,CC,Cutthroat trout,91,8.4
2019,CC,Cutthroat trout,97,9.7
2019,CC,Cutthroat trout,92,8.8
2019,CC,Cutthroat trout,93,8.7
2019,CC,Cutthroat trout,91,7.8
2019,CC,Cutthroat trout,83,6.3
2019,CC,Cutthroat trout,81,5.3
2019,CC,Coastal giant salamander,77,14.7
2019,CC,Coastal giant salamander,82,18.7
2019,CC,Coastal giant salamander,48,4.4
2019,CC,Coastal giant salamander,31,0.9
2019,CC,Coastal giant salamander,58,6.2
2019,CC,Coastal giant salamander,54,6.1
2019,CC,Coastal giant salamander,44,3.3
2019,CC,Coastal giant salamander,31,1.3
2019,CC,Coastal giant salamander,41,2.7
2019,CC,Coastal giant salamander,56,7.2
2019,CC,Coastal giant salamander,56,6.3
2019,CC,Coastal giant salamander,59,7
2019,CC,Coastal giant salamander,68,12.8
2019,CC,Coastal giant salamander,61,9.5
2019,CC,Coastal giant salamander,68,11.2
2019,CC,Coastal giant salamander,124,44.5
2019,CC,Cutthroat trout,135,26.7
2019,CC,Cutthroat trout,80,5.8
2019,CC,Cutthroat trout,82,5.4
2019,CC,Cutthroat trout,78,5.2
2019,CC,Cutthroat trout,87,6.8
2019,CC,Cutthroat trout,38,0.6
2019,CC,Cutthroat trout,80,5.5
2019,CC,Cutthroat trout,88,6.8
2019,CC,Coastal giant salamander,26,0.8
2019,CC,Coastal giant salamander,54,6.2
2019,CC,Coastal giant salamander,50,4.4
2019,CC,Coastal giant salamander,77,16.9
2019,CC,Coastal giant salamander,70,10.8
2019,CC,Coastal giant salamander,74,14.9
2019,CC,Coastal giant salamander,74,13.4
2019,CC,Coastal giant salamander,71,11.4
2019,CC,Coastal giant salamander,68,10.9
2019,CC,Cutthroat trout,47,1.2
2019,CC,Cutthroat trout,48,1.2
2019,CC,Cutthroat trout,92,9.6
2019,CC,Coastal giant salamander,37,2.1
2019,CC,Coastal giant salamander,32,1.4
2019,CC,Coastal giant salamander,40,2.4
2019,CC,Coastal giant salamander,43,3.4
2019,CC,Coastal giant salamander,47,3.2
2019,CC,Coastal giant salamander,50,3.8
2019,CC,Coastal giant salamander,57,5.5
2019,CC,Coastal giant salamander,68,10.3
2019,CC,Cutthroat trout,38,0.6
2019,CC,Cutthroat trout,45,0.9
2019,CC,Cutthroat trout,37,0.5
2019,CC,Cutthroat trout,106,12.2
2019,CC,Coastal giant salamander,48,3.7
2019,CC,Coastal giant salamander,50,4
2019,CC,Coastal giant salamander,45,3.3
2019,CC,Coastal giant salamander,48,3.8
2019,CC,Coastal giant salamander,52,6
2019,CC,Coastal giant salamander,68,12.2
2019,CC,Coastal giant salamander,64,8.6
2019,CC,Cutthroat trout,134,22.3
2019,CC,Cutthroat trout,122,19.2
2019,CC,Cutthroat trout,166,45.8
2019,CC,Cutthroat trout,121,17.7
2019,CC,Cutthroat trout,103,12.2
2019,CC,Cutthroat trout,158,39.2
2019,CC,Cutthroat trout,96,10
2019,CC,Cutthroat trout,133,23.6
2019,CC,Cutthroat trout,118,17.4
2019,CC,Cutthroat trout,110,15.3
2019,CC,Cutthroat trout,120,17.2
2019,CC,Cutthroat trout,86,7.2
2019,CC,Cutthroat trout,90,8.1
2019,CC,Cutthroat trout,79,5.3
2019,CC,Cutthroat trout,43,2.8
2019,CC,Coastal giant salamander,57,6.3
2019,CC,Coastal giant salamander,60,7.8
2019,CC,Cutthroat trout,119,17
2019,CC,Cutthroat trout,107,13.6
2019,CC,Cutthroat trout,85,7
2019,CC,Cutthroat trout,81,5.4
