CommonName,ScientificName,Authorship,ITIS_TSN,NY_Concern,Location,Sample_Date,ChorusCode,ChorusCount,Live_n,Dead_n,AmplectantPairs_N,EggMass_n,Juv_n,Sperm_n,TadLarv_n
Spotted Salamander,Ambystoma maculatum,Shaw 1802,173590,0,LongWoodlandPool,2021-03-25,NA,NA,0,0,0,0,0,20,0
Wood Frog,Lithobates sylvaticus,LeConte 1825,775117,0,LongWoodlandPool,2021-03-25,3,NA,200,0,0,200,0,NA,0
Blue-Spotted Salamander,Ambystoma laterale,Hallowell 1856,173599,1,Oakwood,2021-03-25,NA,NA,0,0,0,0,0,0,0
Bullfrog,Lithobates catesbeianus,Shaw 1802,775084,0,Oakwood,2021-03-25,0,0,0,0,0,0,0,NA,0
Green Frog,Lithobates clamitans,Latreille in Sonnini de Manoncourt and Latreille 1801,775087,0,Oakwood,2021-03-25,0,0,0,0,0,0,0,NA,0
Jefferson Salamander,Ambystoma jeffersonianum,Green 1876,173598,1,Oakwood,2021-03-25,NA,NA,0,0,0,0,0,0,0
Marbled Salamander,Ambystoma opacum,Gravenhorst 1807,173591,1,Oakwood,2021-03-25,NA,NA,0,0,0,0,0,0,0
Northern Spring Peeper,Pseudacris crucifer crucifer,Wied-Neuwied 1838,207304,0,Oakwood,2021-03-25,2,5,0,0,0,0,0,NA,0
Red-Spotted Newt,Notophthalmus viridescens viridenscens,Rafinesque 1869,173616,0,Oakwood,2021-03-25,NA,NA,8,0,0,0,0,0,0
Spotted Salamander,Ambystoma maculatum,Shaw 1802,173590,0,Oakwood,2021-03-25,NA,NA,0,0,0,0,0,30,0
Wood Frog,Lithobates sylvaticus,LeConte 1825,775117,0,Oakwood,2021-03-25,3,NA,150,0,0,450,0,NA,0
Blue-Spotted Salamander,Ambystoma laterale,Hallowell 1856,173599,1,SleepyHollow,2021-03-25,NA,NA,0,0,0,0,0,0,0
Bullfrog,Lithobates catesbeianus,Shaw 1802,775084,0,SleepyHollow,2021-03-25,0,0,0,0,0,0,0,NA,0
Green Frog,Lithobates clamitans,Latreille in Sonnini de Manoncourt and Latreille 1801,775087,0,SleepyHollow,2021-03-25,0,0,0,0,0,0,0,NA,0
Jefferson Salamander,Ambystoma jeffersonianum,Green 1876,173598,1,SleepyHollow,2021-03-25,NA,NA,0,0,0,0,0,0,0
Marbled Salamander,Ambystoma opacum,Gravenhorst 1807,173591,1,SleepyHollow,2021-03-25,NA,NA,0,0,0,0,0,0,0
Northern Spring Peeper,Pseudacris crucifer crucifer,Wied-Neuwied 1838,207304,0,SleepyHollow,2021-03-25,1,2,0,0,0,0,0,NA,0
Red-Spotted Newt,Notophthalmus viridescens viridenscens,Rafinesque 1869,173616,0,SleepyHollow,2021-03-25,NA,NA,0,0,0,0,0,0,0
Spotted Salamander,Ambystoma maculatum,Shaw 1802,173590,0,SleepyHollow,2021-03-25,NA,NA,2,0,0,0,0,220,0
Wood Frog,Lithobates sylvaticus,LeConte 1825,775117,0,SleepyHollow,2021-03-25,3,NA,50,0,0,20,0,NA,0
Blue-Spotted Salamander,Ambystoma laterale,Hallowell 1856,173599,1,Hermits,2021-03-25,NA,NA,0,0,0,0,0,0,0
Bullfrog,Lithobates catesbeianus,Shaw 1802,775084,0,Hermits,2021-03-25,0,0,0,0,0,0,0,NA,0
Green Frog,Lithobates clamitans,Latreille in Sonnini de Manoncourt and Latreille 1801,775087,0,Hermits,2021-03-25,0,0,0,0,0,0,0,NA,0
Jefferson Salamander,Ambystoma jeffersonianum,Green 1876,173598,1,Hermits,2021-03-25,NA,NA,0,0,0,0,0,0,0
Marbled Salamander,Ambystoma opacum,Gravenhorst 1807,173591,1,Hermits,2021-03-25,NA,NA,0,0,0,0,0,0,0
Northern Spring Peeper,Pseudacris crucifer crucifer,Wied-Neuwied 1838,207304,0,Hermits,2021-03-25,1,2,0,0,0,0,0,NA,0
Red-Spotted Newt,Notophthalmus viridescens viridenscens,Rafinesque 1869,173616,0,Hermits,2021-03-25,NA,NA,0,0,0,0,0,0,0
Spotted Salamander,Ambystoma maculatum,Shaw 1802,173590,0,Hermits,2021-03-25,NA,NA,0,0,0,0,0,0,0
Wood Frog,Lithobates sylvaticus,LeConte 1825,775117,0,Hermits,2021-03-25,3,NA,300,0,1,100,0,NA,0
Blue-Spotted Salamander,Ambystoma laterale,Hallowell 1856,173599,1,NorthMudPond,2021-03-25,NA,NA,0,0,0,0,0,0,0
Bullfrog,Lithobates catesbeianus,Shaw 1802,775084,0,NorthMudPond,2021-03-25,0,0,0,0,0,0,0,NA,0
Green Frog,Lithobates clamitans,Latreille in Sonnini de Manoncourt and Latreille 1801,775087,0,NorthMudPond,2021-03-25,0,0,0,0,0,0,0,NA,0
Jefferson Salamander,Ambystoma jeffersonianum,Green 1876,173598,1,NorthMudPond,2021-03-25,NA,NA,0,0,0,0,0,0,0
Marbled Salamander,Ambystoma opacum,Gravenhorst 1807,173591,1,NorthMudPond,2021-03-25,NA,NA,0,0,0,0,0,0,0
Northern Spring Peeper,Pseudacris crucifer crucifer,Wied-Neuwied 1838,207304,0,NorthMudPond,2021-03-25,1,2,0,0,0,0,0,NA,0
Red-Spotted Newt,Notophthalmus viridescens viridenscens,Rafinesque 1869,173616,0,NorthMudPond,2021-03-25,NA,NA,0,0,0,0,0,0,0
Spotted Salamander,Ambystoma maculatum,Shaw 1802,173590,0,NorthMudPond,2021-03-25,NA,NA,0,0,0,0,0,10,0
Wood Frog,Lithobates sylvaticus,LeConte 1825,775117,0,NorthMudPond,2021-03-25,3,NA,1000,0,1,500,0,NA,0
Blue-Spotted Salamander,Ambystoma laterale,Hallowell 1856,173599,1,Terrace,2021-03-30,NA,NA,0,0,0,0,0,0,0
Bullfrog,Lithobates catesbeianus,Shaw 1802,775084,0,Terrace,2021-03-30,0,0,0,0,0,0,0,NA,0
Green Frog,Lithobates clamitans,Latreille in Sonnini de Manoncourt and Latreille 1801,775087,0,Terrace,2021-03-30,0,0,0,0,0,0,0,NA,0
Jefferson Salamander,Ambystoma jeffersonianum,Green 1876,173598,1,Terrace,2021-03-30,NA,NA,0,0,0,0,0,0,0
Marbled Salamander,Ambystoma opacum,Gravenhorst 1807,173591,1,Terrace,2021-03-30,NA,NA,0,0,0,0,0,0,0
Northern Spring Peeper,Pseudacris crucifer crucifer,Wied-Neuwied 1838,207304,0,Terrace,2021-03-30,0,0,0,0,0,0,0,NA,0
Red-Spotted Newt,Notophthalmus viridescens viridenscens,Rafinesque 1869,173616,0,Terrace,2021-03-30,NA,NA,0,0,0,0,0,0,0
Spotted Salamander,Ambystoma maculatum,Shaw 1802,173590,0,Terrace,2021-03-30,NA,NA,0,0,0,0,0,0,0
Wood Frog,Lithobates sylvaticus,LeConte 1825,775117,0,Terrace,2021-03-30,0,0,0,0,0,0,0,NA,0
Blue-Spotted Salamander,Ambystoma laterale,Hallowell 1856,173599,1,SkiLoop,2021-03-30,NA,NA,0,0,0,0,0,0,0
Bullfrog,Lithobates catesbeianus,Shaw 1802,775084,0,SkiLoop,2021-03-30,0,0,0,0,0,0,0,NA,0
Green Frog,Lithobates clamitans,Latreille in Sonnini de Manoncourt and Latreille 1801,775087,0,SkiLoop,2021-03-30,0,0,0,0,0,0,0,NA,0
Jefferson Salamander,Ambystoma jeffersonianum,Green 1876,173598,1,SkiLoop,2021-03-30,NA,NA,0,0,0,64,0,0,0
Marbled Salamander,Ambystoma opacum,Gravenhorst 1807,173591,1,SkiLoop,2021-03-30,NA,NA,0,0,0,0,0,0,0
Northern Spring Peeper,Pseudacris crucifer crucifer,Wied-Neuwied 1838,207304,0,SkiLoop,2021-03-30,1,1,0,0,0,0,0,NA,0
Red-Spotted Newt,Notophthalmus viridescens viridenscens,Rafinesque 1869,173616,0,SkiLoop,2021-03-30,NA,NA,1,0,0,0,0,0,0
Spotted Salamander,Ambystoma maculatum,Shaw 1802,173590,0,SkiLoop,2021-03-30,NA,NA,0,0,0,116,0,2000,0
Wood Frog,Lithobates sylvaticus,LeConte 1825,775117,0,SkiLoop,2021-03-30,1,2,17,0,0,200,0,NA,0
Blue-Spotted Salamander,Ambystoma laterale,Hallowell 1856,173599,1,Bonticou,2021-03-30,NA,NA,0,0,0,0,0,0,0
Bullfrog,Lithobates catesbeianus,Shaw 1802,775084,0,Bonticou,2021-03-30,0,0,0,0,0,0,0,NA,0
Green Frog,Lithobates clamitans,Latreille in Sonnini de Manoncourt and Latreille 1801,775087,0,Bonticou,2021-03-30,0,0,0,0,0,0,0,NA,0
Jefferson Salamander,Ambystoma jeffersonianum,Green 1876,173598,1,Bonticou,2021-03-30,NA,NA,0,0,0,10,0,0,0
Marbled Salamander,Ambystoma opacum,Gravenhorst 1807,173591,1,Bonticou,2021-03-30,NA,NA,0,0,0,0,0,0,0
Northern Spring Peeper,Pseudacris crucifer crucifer,Wied-Neuwied 1838,207304,0,Bonticou,2021-03-30,2,7,0,0,0,0,0,NA,0
Red-Spotted Newt,Notophthalmus viridescens viridenscens,Rafinesque 1869,173616,0,Bonticou,2021-03-30,NA,NA,30,0,0,0,0,0,0
Spotted Salamander,Ambystoma maculatum,Shaw 1802,173590,0,Bonticou,2021-03-30,NA,NA,0,0,0,110,0,0,0
Wood Frog,Lithobates sylvaticus,LeConte 1825,775117,0,Bonticou,2021-03-30,0,0,0,0,0,155,0,NA,0
Blue-Spotted Salamander,Ambystoma laterale,Hallowell 1856,173599,1,Canaan,2021-03-30,NA,NA,0,0,0,0,0,0,0
Bullfrog,Lithobates catesbeianus,Shaw 1802,775084,0,Canaan,2021-03-30,0,0,0,0,0,0,0,NA,0
Green Frog,Lithobates clamitans,Latreille in Sonnini de Manoncourt and Latreille 1801,775087,0,Canaan,2021-03-30,0,0,0,0,0,0,0,NA,0
Jefferson Salamander,Ambystoma jeffersonianum,Green 1876,173598,1,Canaan,2021-03-30,NA,NA,0,0,0,40,0,0,0
Marbled Salamander,Ambystoma opacum,Gravenhorst 1807,173591,1,Canaan,2021-03-30,NA,NA,0,0,0,0,0,0,0
Northern Spring Peeper,Pseudacris crucifer crucifer,Wied-Neuwied 1838,207304,0,Canaan,2021-03-30,1,2,0,0,0,0,0,NA,0
Red-Spotted Newt,Notophthalmus viridescens viridenscens,Rafinesque 1869,173616,0,Canaan,2021-03-30,NA,NA,4,0,0,0,0,0,0
Spotted Salamander,Ambystoma maculatum,Shaw 1802,173590,0,Canaan,2021-03-30,NA,NA,0,0,0,470,0,200,0
Wood Frog,Lithobates sylvaticus,LeConte 1825,775117,0,Canaan,2021-03-30,1,2,5,0,0,NA,0,NA,0
Blue-Spotted Salamander,Ambystoma laterale,Hallowell 1856,173599,1,Talus,2021-03-30,NA,NA,0,0,0,0,0,0,0
Bullfrog,Lithobates catesbeianus,Shaw 1802,775084,0,Talus,2021-03-30,0,0,0,0,0,0,0,NA,0
Green Frog,Lithobates clamitans,Latreille in Sonnini de Manoncourt and Latreille 1801,775087,0,Talus,2021-03-30,0,0,0,0,0,0,0,NA,0
Jefferson Salamander,Ambystoma jeffersonianum,Green 1876,173598,1,Talus,2021-03-30,NA,NA,0,0,0,13,0,0,0
Marbled Salamander,Ambystoma opacum,Gravenhorst 1807,173591,1,Talus,2021-03-30,NA,NA,0,0,0,0,0,0,2
Northern Spring Peeper,Pseudacris crucifer crucifer,Wied-Neuwied 1838,207304,0,Talus,2021-03-30,0,0,0,0,0,0,0,NA,0
Red-Spotted Newt,Notophthalmus viridescens viridenscens,Rafinesque 1869,173616,0,Talus,2021-03-30,NA,NA,0,0,0,0,0,0,0
Spotted Salamander,Ambystoma maculatum,Shaw 1802,173590,0,Talus,2021-03-30,NA,NA,0,0,0,47,0,NA,0
Wood Frog,Lithobates sylvaticus,LeConte 1825,775117,0,Talus,2021-03-30,0,0,0,0,0,0,0,NA,0
Blue-Spotted Salamander,Ambystoma laterale,Hallowell 1856,173599,1,NorthMudPond,2021-03-31,NA,NA,0,0,0,0,0,0,0
Bullfrog,Lithobates catesbeianus,Shaw 1802,775084,0,NorthMudPond,2021-03-31,0,0,0,0,0,0,0,NA,0
Green Frog,Lithobates clamitans,Latreille in Sonnini de Manoncourt and Latreille 1801,775087,0,NorthMudPond,2021-03-31,0,0,0,0,0,0,0,NA,0
Jefferson Salamander,Ambystoma jeffersonianum,Green 1876,173598,1,NorthMudPond,2021-03-31,NA,NA,0,0,0,59,0,0,0
Marbled Salamander,Ambystoma opacum,Gravenhorst 1807,173591,1,NorthMudPond,2021-03-31,NA,NA,0,0,0,0,0,0,0
Northern Spring Peeper,Pseudacris crucifer crucifer,Wied-Neuwied 1838,207304,0,NorthMudPond,2021-03-31,0,0,0,0,0,0,0,NA,0
Red-Spotted Newt,Notophthalmus viridescens viridenscens,Rafinesque 1869,173616,0,NorthMudPond,2021-03-31,NA,NA,0,0,0,0,0,0,0
Spotted Salamander,Ambystoma maculatum,Shaw 1802,173590,0,NorthMudPond,2021-03-31,NA,NA,0,0,0,19,0,150,0
Wood Frog,Lithobates sylvaticus,LeConte 1825,775117,0,NorthMudPond,2021-03-31,0,0,0,4,0,700,0,NA,0
Blue-Spotted Salamander,Ambystoma laterale,Hallowell 1856,173599,1,Hermits,2021-03-31,NA,NA,0,0,0,0,0,0,0
Bullfrog,Lithobates catesbeianus,Shaw 1802,775084,0,Hermits,2021-03-31,0,0,0,0,0,0,0,NA,0
Green Frog,Lithobates clamitans,Latreille in Sonnini de Manoncourt and Latreille 1801,775087,0,Hermits,2021-03-31,0,0,0,0,0,0,0,NA,0
Jefferson Salamander,Ambystoma jeffersonianum,Green 1876,173598,1,Hermits,2021-03-31,NA,NA,0,0,0,0,0,0,0
Marbled Salamander,Ambystoma opacum,Gravenhorst 1807,173591,1,Hermits,2021-03-31,NA,NA,0,0,0,0,0,0,0
Northern Spring Peeper,Pseudacris crucifer crucifer,Wied-Neuwied 1838,207304,0,Hermits,2021-03-31,0,0,0,0,0,0,0,NA,0
Red-Spotted Newt,Notophthalmus viridescens viridenscens,Rafinesque 1869,173616,0,Hermits,2021-03-31,NA,NA,0,0,0,0,0,0,0
Spotted Salamander,Ambystoma maculatum,Shaw 1802,173590,0,Hermits,2021-03-31,NA,NA,0,0,0,5,0,0,0
Wood Frog,Lithobates sylvaticus,LeConte 1825,775117,0,Hermits,2021-03-31,0,0,0,0,0,400,0,NA,0
Blue-Spotted Salamander,Ambystoma laterale,Hallowell 1856,173599,1,SleepyHollow,2021-03-31,NA,NA,0,0,0,0,0,0,0
Bullfrog,Lithobates catesbeianus,Shaw 1802,775084,0,SleepyHollow,2021-03-31,0,0,0,0,0,0,0,NA,0
Green Frog,Lithobates clamitans,Latreille in Sonnini de Manoncourt and Latreille 1801,775087,0,SleepyHollow,2021-03-31,0,0,0,0,0,0,0,NA,0
Jefferson Salamander,Ambystoma jeffersonianum,Green 1876,173598,1,SleepyHollow,2021-03-31,NA,NA,0,0,0,0,0,0,0
Marbled Salamander,Ambystoma opacum,Gravenhorst 1807,173591,1,SleepyHollow,2021-03-31,NA,NA,0,0,0,0,0,0,0
Northern Spring Peeper,Pseudacris crucifer crucifer,Wied-Neuwied 1838,207304,0,SleepyHollow,2021-03-31,1,2,0,0,0,0,0,NA,0
Red-Spotted Newt,Notophthalmus viridescens viridenscens,Rafinesque 1869,173616,0,SleepyHollow,2021-03-31,NA,NA,0,0,0,0,0,0,0
Spotted Salamander,Ambystoma maculatum,Shaw 1802,173590,0,SleepyHollow,2021-03-31,NA,NA,0,0,0,50,0,0,0
Wood Frog,Lithobates sylvaticus,LeConte 1825,775117,0,SleepyHollow,2021-03-31,0,0,0,0,0,80,0,NA,0
Blue-Spotted Salamander,Ambystoma laterale,Hallowell 1856,173599,1,Oakwood,2021-03-31,NA,NA,0,0,0,0,0,0,0
Bullfrog,Lithobates catesbeianus,Shaw 1802,775084,0,Oakwood,2021-03-31,0,0,0,0,0,0,0,NA,0
Green Frog,Lithobates clamitans,Latreille in Sonnini de Manoncourt and Latreille 1801,775087,0,Oakwood,2021-03-31,0,0,0,0,0,0,0,NA,0
Jefferson Salamander,Ambystoma jeffersonianum,Green 1876,173598,1,Oakwood,2021-03-31,NA,NA,0,0,0,0,0,0,0
Marbled Salamander,Ambystoma opacum,Gravenhorst 1807,173591,1,Oakwood,2021-03-31,NA,NA,0,0,0,0,0,0,0
Northern Spring Peeper,Pseudacris crucifer crucifer,Wied-Neuwied 1838,207304,0,Oakwood,2021-03-31,1,2,0,0,0,0,0,NA,0
Red-Spotted Newt,Notophthalmus viridescens viridenscens,Rafinesque 1869,173616,0,Oakwood,2021-03-31,NA,NA,1,0,0,0,0,0,0
Spotted Salamander,Ambystoma maculatum,Shaw 1802,173590,0,Oakwood,2021-03-31,NA,NA,0,0,0,40,0,300,0
Wood Frog,Lithobates sylvaticus,LeConte 1825,775117,0,Oakwood,2021-03-31,0,0,0,0,0,450,0,NA,0
Blue-Spotted Salamander,Ambystoma laterale,Hallowell 1856,173599,1,LongWoodlandPool,2021-03-31,NA,NA,0,0,0,0,0,0,0
Bullfrog,Lithobates catesbeianus,Shaw 1802,775084,0,LongWoodlandPool,2021-03-31,0,0,0,0,0,0,0,NA,0
Green Frog,Lithobates clamitans,Latreille in Sonnini de Manoncourt and Latreille 1801,775087,0,LongWoodlandPool,2021-03-31,0,0,0,0,0,0,0,NA,0
Jefferson Salamander,Ambystoma jeffersonianum,Green 1876,173598,1,LongWoodlandPool,2021-03-31,NA,NA,0,0,0,0,0,0,0
Marbled Salamander,Ambystoma opacum,Gravenhorst 1807,173591,1,LongWoodlandPool,2021-03-31,NA,NA,0,0,0,0,0,0,0
Northern Spring Peeper,Pseudacris crucifer crucifer,Wied-Neuwied 1838,207304,0,LongWoodlandPool,2021-03-31,1,2,0,0,0,0,0,NA,0
Red-Spotted Newt,Notophthalmus viridescens viridenscens,Rafinesque 1869,173616,0,LongWoodlandPool,2021-03-31,NA,NA,0,0,0,0,0,0,0
Spotted Salamander,Ambystoma maculatum,Shaw 1802,173590,0,LongWoodlandPool,2021-03-31,NA,NA,0,0,0,0,0,400,0
Wood Frog,Lithobates sylvaticus,LeConte 1825,775117,0,LongWoodlandPool,2021-03-31,0,0,0,0,0,300,0,NA,0
Blue-Spotted Salamander,Ambystoma laterale,Hallowell 1856,173599,1,Canaan,2021-03-25,NA,NA,NA,0,0,0,0,0,0
Bullfrog,Lithobates catesbeianus,Shaw 1802,775084,0,Canaan,2021-03-25,0,0,NA,0,0,0,0,NA,0
Green Frog,Lithobates clamitans,Latreille in Sonnini de Manoncourt and Latreille 1801,775087,0,Canaan,2021-03-25,0,0,NA,0,0,0,0,NA,0
Jefferson Salamander,Ambystoma jeffersonianum,Green 1876,173598,1,Canaan,2021-03-25,NA,NA,NA,0,0,0,0,0,0
Marbled Salamander,Ambystoma opacum,Gravenhorst 1807,173591,1,Canaan,2021-03-25,NA,NA,NA,0,0,0,0,0,0
Northern Spring Peeper,Pseudacris crucifer crucifer,Wied-Neuwied 1838,207304,0,Canaan,2021-03-25,1,3,NA,0,0,0,0,NA,0
Red-Spotted Newt,Notophthalmus viridescens viridenscens,Rafinesque 1869,173616,0,Canaan,2021-03-25,NA,NA,NA,0,0,0,0,0,0
Spotted Salamander,Ambystoma maculatum,Shaw 1802,173590,0,Canaan,2021-03-25,NA,NA,NA,0,0,0,0,2000,0
Wood Frog,Lithobates sylvaticus,LeConte 1825,775117,0,Canaan,2021-03-25,3,NA,NA,0,10,100,0,NA,0
Blue-Spotted Salamander,Ambystoma laterale,Hallowell 1856,173599,1,Terrace,2021-04-06,NA,NA,0,0,0,0,0,0,0
Bullfrog,Lithobates catesbeianus,Shaw 1802,775084,0,Terrace,2021-04-06,0,0,0,0,0,0,0,NA,0
Green Frog,Lithobates clamitans,Latreille in Sonnini de Manoncourt and Latreille 1801,775087,0,Terrace,2021-04-06,0,0,0,0,0,0,0,NA,0
Jefferson Salamander,Ambystoma jeffersonianum,Green 1876,173598,1,Terrace,2021-04-06,NA,NA,0,0,0,0,0,0,0
Marbled Salamander,Ambystoma opacum,Gravenhorst 1807,173591,1,Terrace,2021-04-06,NA,NA,0,0,0,0,0,0,0
Northern Spring Peeper,Pseudacris crucifer crucifer,Wied-Neuwied 1838,207304,0,Terrace,2021-04-06,0,0,0,0,0,0,0,NA,0
Red-Spotted Newt,Notophthalmus viridescens viridenscens,Rafinesque 1869,173616,0,Terrace,2021-04-06,NA,NA,0,0,0,0,0,0,0
Spotted Salamander,Ambystoma maculatum,Shaw 1802,173590,0,Terrace,2021-04-06,NA,NA,0,0,0,2,0,70,0
Wood Frog,Lithobates sylvaticus,LeConte 1825,775117,0,Terrace,2021-04-06,0,0,0,0,0,50,0,NA,0
Blue-Spotted Salamander,Ambystoma laterale,Hallowell 1856,173599,1,SkiLoop,2021-04-06,NA,NA,0,0,0,0,0,0,0
Bullfrog,Lithobates catesbeianus,Shaw 1802,775084,0,SkiLoop,2021-04-06,0,0,0,0,0,0,0,NA,0
Green Frog,Lithobates clamitans,Latreille in Sonnini de Manoncourt and Latreille 1801,775087,0,SkiLoop,2021-04-06,0,0,0,0,0,0,0,NA,0
Jefferson Salamander,Ambystoma jeffersonianum,Green 1876,173598,1,SkiLoop,2021-04-06,NA,NA,0,0,0,64,0,0,0
Marbled Salamander,Ambystoma opacum,Gravenhorst 1807,173591,1,SkiLoop,2021-04-06,NA,NA,0,0,0,0,0,0,0
Northern Spring Peeper,Pseudacris crucifer crucifer,Wied-Neuwied 1838,207304,0,SkiLoop,2021-04-06,0,0,0,0,0,0,0,NA,0
Red-Spotted Newt,Notophthalmus viridescens viridenscens,Rafinesque 1869,173616,0,SkiLoop,2021-04-06,NA,NA,10,0,0,0,0,0,0
Spotted Salamander,Ambystoma maculatum,Shaw 1802,173590,0,SkiLoop,2021-04-06,NA,NA,0,0,0,220,0,NA,0
Wood Frog,Lithobates sylvaticus,LeConte 1825,775117,0,SkiLoop,2021-04-06,0,0,0,0,0,300,0,NA,0
Blue-Spotted Salamander,Ambystoma laterale,Hallowell 1856,173599,1,Bonticou,2021-04-06,NA,NA,0,0,0,0,0,0,0
Bullfrog,Lithobates catesbeianus,Shaw 1802,775084,0,Bonticou,2021-04-06,0,0,0,0,0,0,0,NA,0
Green Frog,Lithobates clamitans,Latreille in Sonnini de Manoncourt and Latreille 1801,775087,0,Bonticou,2021-04-06,0,0,0,0,0,0,0,NA,0
Jefferson Salamander,Ambystoma jeffersonianum,Green 1876,173598,1,Bonticou,2021-04-06,NA,NA,0,0,0,25,0,0,0
Marbled Salamander,Ambystoma opacum,Gravenhorst 1807,173591,1,Bonticou,2021-04-06,NA,NA,0,0,0,0,0,0,0
Northern Spring Peeper,Pseudacris crucifer crucifer,Wied-Neuwied 1838,207304,0,Bonticou,2021-04-06,1,3,0,0,0,0,0,NA,0
Red-Spotted Newt,Notophthalmus viridescens viridenscens,Rafinesque 1869,173616,0,Bonticou,2021-04-06,NA,NA,15,0,0,0,0,0,0
Spotted Salamander,Ambystoma maculatum,Shaw 1802,173590,0,Bonticou,2021-04-06,NA,NA,0,0,0,70,0,NA,0
Wood Frog,Lithobates sylvaticus,LeConte 1825,775117,0,Bonticou,2021-04-06,1,1,0,0,0,155,0,NA,0
Blue-Spotted Salamander,Ambystoma laterale,Hallowell 1856,173599,1,Talus,2021-04-06,NA,NA,0,0,0,0,0,0,0
Bullfrog,Lithobates catesbeianus,Shaw 1802,775084,0,Talus,2021-04-06,0,0,0,0,0,0,0,NA,0
Green Frog,Lithobates clamitans,Latreille in Sonnini de Manoncourt and Latreille 1801,775087,0,Talus,2021-04-06,0,0,0,0,0,0,0,NA,0
Jefferson Salamander,Ambystoma jeffersonianum,Green 1876,173598,1,Talus,2021-04-06,NA,NA,0,0,0,0,0,0,0
Marbled Salamander,Ambystoma opacum,Gravenhorst 1807,173591,1,Talus,2021-04-06,NA,NA,0,0,0,0,0,0,28
Northern Spring Peeper,Pseudacris crucifer crucifer,Wied-Neuwied 1838,207304,0,Talus,2021-04-06,0,0,0,0,0,0,0,NA,0
Red-Spotted Newt,Notophthalmus viridescens viridenscens,Rafinesque 1869,173616,0,Talus,2021-04-06,NA,NA,0,0,0,0,0,0,0
Spotted Salamander,Ambystoma maculatum,Shaw 1802,173590,0,Talus,2021-04-06,NA,NA,0,0,0,50,0,0,0
Wood Frog,Lithobates sylvaticus,LeConte 1825,775117,0,Talus,2021-04-06,0,0,0,0,0,0,0,NA,0
Blue-Spotted Salamander,Ambystoma laterale,Hallowell 1856,173599,1,Canaan,2021-04-06,NA,NA,0,0,0,0,0,0,0
Bullfrog,Lithobates catesbeianus,Shaw 1802,775084,0,Canaan,2021-04-06,0,0,0,0,0,0,0,NA,0
Green Frog,Lithobates clamitans,Latreille in Sonnini de Manoncourt and Latreille 1801,775087,0,Canaan,2021-04-06,0,0,0,0,0,0,0,NA,0
Jefferson Salamander,Ambystoma jeffersonianum,Green 1876,173598,1,Canaan,2021-04-06,NA,NA,0,0,0,40,0,0,0
Marbled Salamander,Ambystoma opacum,Gravenhorst 1807,173591,1,Canaan,2021-04-06,NA,NA,0,0,0,0,0,0,0
Northern Spring Peeper,Pseudacris crucifer crucifer,Wied-Neuwied 1838,207304,0,Canaan,2021-04-06,1,1,0,0,0,0,0,NA,0
Red-Spotted Newt,Notophthalmus viridescens viridenscens,Rafinesque 1869,173616,0,Canaan,2021-04-06,NA,NA,8,0,0,0,0,0,0
Spotted Salamander,Ambystoma maculatum,Shaw 1802,173590,0,Canaan,2021-04-06,NA,NA,0,0,0,470,0,NA,0
Wood Frog,Lithobates sylvaticus,LeConte 1825,775117,0,Canaan,2021-04-06,0,0,1,0,0,500,0,NA,0
Blue-Spotted Salamander,Ambystoma laterale,Hallowell 1856,173599,1,LongWoodlandPool,2021-04-07,NA,NA,0,0,0,0,0,0,0
Bullfrog,Lithobates catesbeianus,Shaw 1802,775084,0,LongWoodlandPool,2021-04-07,0,0,0,0,0,0,0,NA,0
Green Frog,Lithobates clamitans,Latreille in Sonnini de Manoncourt and Latreille 1801,775087,0,LongWoodlandPool,2021-04-07,0,0,1,0,0,0,0,NA,0
Jefferson Salamander,Ambystoma jeffersonianum,Green 1876,173598,1,LongWoodlandPool,2021-04-07,NA,NA,0,0,0,0,0,0,0
Marbled Salamander,Ambystoma opacum,Gravenhorst 1807,173591,1,LongWoodlandPool,2021-04-07,NA,NA,0,0,0,0,0,0,0
Northern Spring Peeper,Pseudacris crucifer crucifer,Wied-Neuwied 1838,207304,0,LongWoodlandPool,2021-04-07,0,0,0,0,0,0,0,NA,0
Red-Spotted Newt,Notophthalmus viridescens viridenscens,Rafinesque 1869,173616,0,LongWoodlandPool,2021-04-07,NA,NA,1,0,0,0,0,0,0
Spotted Salamander,Ambystoma maculatum,Shaw 1802,173590,0,LongWoodlandPool,2021-04-07,NA,NA,0,0,0,18,0,0,0
Wood Frog,Lithobates sylvaticus,LeConte 1825,775117,0,LongWoodlandPool,2021-04-07,1,1,0,0,0,300,0,NA,0
Blue-Spotted Salamander,Ambystoma laterale,Hallowell 1856,173599,1,SleepyHollow,2021-04-07,NA,NA,0,0,0,0,0,0,0
Bullfrog,Lithobates catesbeianus,Shaw 1802,775084,0,SleepyHollow,2021-04-07,0,0,0,0,0,0,0,NA,0
Green Frog,Lithobates clamitans,Latreille in Sonnini de Manoncourt and Latreille 1801,775087,0,SleepyHollow,2021-04-07,0,0,0,0,0,0,0,NA,0
Jefferson Salamander,Ambystoma jeffersonianum,Green 1876,173598,1,SleepyHollow,2021-04-07,NA,NA,0,0,0,1,0,0,0
Marbled Salamander,Ambystoma opacum,Gravenhorst 1807,173591,1,SleepyHollow,2021-04-07,NA,NA,0,0,0,0,0,0,0
